X,Log base 10
57.5,1.7596678446896306
58.0,1.7634279935629373
58.5,1.7671558660821804
59.0,1.7708520116421442
59.5,1.7745169657285496
60.0,1.7781512503836436
60.5,1.7817553746524688
61.0,1.7853298350107671
61.5,1.7888751157754168
62.0,1.792391689498254
62.5,1.7958800173440752
63.0,1.7993405494535817
63.5,1.8027737252919755
64.0,1.806179973983887
64.5,1.8095597146352678
65.0,1.8129133566428555
65.5,1.816241299991783
66.0,1.8195439355418688
66.5,1.8228216453031045
67.0,1.8260748027008264
67.5,1.8293037728310249
68.0,1.8325089127062364
68.5,1.8356905714924256
69.0,1.8388490907372552
69.5,1.841984804590114
70.0,1.845098040014257
70.5,1.8481891169913987
71.0,1.8512583487190752
71.5,1.8543060418010806
72.0,1.8573324964312685
72.5,1.8603380065709938
73.0,1.863322860120456
73.5,1.866287339084195
74.0,1.8692317197309762
74.5,1.8721562727482928
75.0,1.8750612633917
75.5,1.8779469516291882
76.0,1.8808135922807914
76.5,1.8836614351536176
77.0,1.8864907251724818
77.5,1.8893017025063104
78.0,1.8920946026904804
78.5,1.8948696567452525
79.0,1.8976270912904414
79.5,1.9003671286564703
80.0,1.9030899869919435
80.5,1.9057958803678685
81.0,1.9084850188786497
81.5,1.9111576087399766
82.0,1.9138138523837167
82.5,1.916453948549925
83.0,1.919078092376074
83.5,1.921686475483602
84.0,1.9242792860618816
84.5,1.9268567089496924
85.0,1.9294189257142929
85.5,1.9319661147281726
86.0,1.9344984512435677
86.5,1.9370161074648142
87.0,1.9395192526186185
87.5,1.9420080530223132
88.0,1.9444826721501687
88.5,1.9469432706978254
89.0,1.9493900066449128
89.5,1.951823035315912
90.0,1.9542425094393248
90.5,1.9566485792052033
91.0,1.9590413923210936
91.5,1.9614210940664483
92.0,1.9637878273455553
92.5,1.9661417327390325
93.0,1.968482948553935
93.5,1.9708116108725178
94.0,1.9731278535996986
94.5,1.975431808509263
95.0,1.9777236052888478
95.5,1.9800033715837464
96.0,1.9822712330395684
96.5,1.9845273133437926
97.0,1.9867717342662448
97.5,1.9890046156985368
98.0,1.9912260756924949
98.5,1.9934362304976116
99.0,1.99563519459755
99.5,1.9978230807457253
100.0,2.0
100.5,2.002166061756508
101.0,2.0043213737826426
101.5,2.0064660422492318
102.0,2.0086001717619175
102.5,2.010723865391773
103.0,2.012837224705172
103.5,2.0149403497929366
104.0,2.0170333392987803
104.5,2.019116290447073
105.0,2.0211892990699383
105.5,2.0232524596337114
106.0,2.0253058652647704
106.5,2.0273496077747564
107.0,2.0293837776852097
107.5,2.031408464251624
108.0,2.03342375548695
108.5,2.0354297381845483
109.0,2.037426497940624
109.5,2.0394141191761372
110.0,2.041392685158225
110.5,2.0433622780211294
111.0,2.0453229787866576
111.5,2.0472748673841794
112.0,2.0492180226701815
112.5,2.0511525224473814
113.0,2.05307844348342
113.5,2.0549958615291413
114.0,2.0569048513364727
114.5,2.0588054866759067
115.0,2.060697840353612
115.5,2.062581984228163
116.0,2.0644579892269186
116.5,2.0663259253620376
117.0,2.0681858617461617
117.5,2.070037866607755
118.0,2.0718820073061255
118.5,2.0737183503461227
119.0,2.075546961392531
119.5,2.0773679052841567
120.0,2.0791812460476247
120.5,2.080987046910887
121.0,2.08278537031645
121.5,2.084576277934331
122.0,2.0863598306747484
122.5,2.0881360887005513
123.0,2.089905111439398
123.5,2.0916669575956846
124.0,2.093421685162235
124.5,2.095169351431755
125.0,2.0969100130080562
125.5,2.098643725817057
126.0,2.100370545117563
126.5,2.1020905255118367
127.0,2.103803720955957
127.5,2.105510184769974
128.0,2.1072099696478683
128.5,2.1089031276673134
129.0,2.110589710299249
129.5,2.1122697684172707
130.0,2.113943352306837
130.5,2.1156105116742996
131.0,2.1172712956557644
131.5,2.1189257528257768
132.0,2.12057393120585
132.5,2.1222158782728267
133.0,2.123851640967086
133.5,2.125481265700594
134.0,2.1271047983648077
134.5,2.128722284338427
135.0,2.130333768495006
135.5,2.1319392952104246
136.0,2.1335389083702174
136.5,2.1351326513767748
137.0,2.1367205671564067
137.5,2.1383026981662816
138.0,2.1398790864012365
138.5,2.1414497734004674
139.0,2.143014800254095
139.5,2.144574207609616
140.0,2.146128035678238
140.5,2.1476763242410986
141.0,2.1492191126553797
141.5,2.150756439860309
142.0,2.1522883443830563
142.5,2.153814864344529
143.0,2.155336037465062
143.5,2.156851901070011
144.0,2.1583624920952498
144.5,2.1598678470925665
145.0,2.161368002234975
145.5,2.162862993321926
146.0,2.164352855784437
146.5,2.1658376246901283
147.0,2.167317334748176
147.5,2.1687920203141817
148.0,2.1702617153949575
148.5,2.171726453653231
149.0,2.173186268412274
149.5,2.1746411926604483
150.0,2.1760912590556813
150.5,2.1775364999298623
151.0,2.1789769472931693
151.5,2.180412632838324
152.0,2.1818435879447726
152.5,2.1832698436828046
153.0,2.184691430817599
153.5,2.1861083798132053
154.0,2.187520720836463
154.5,2.1889284837608534
155.0,2.1903316981702914
155.5,2.1917303933628562
156.0,2.1931245983544616
156.5,2.194514341882467
157.0,2.1958996524092336
157.5,2.197280558125619
158.0,2.1986570869544226
158.5,2.2000292665537704
159.0,2.2013971243204513
159.5,2.2027606873931997
160.0,2.204119982655925
160.5,2.205475036740891
161.0,2.2068258760318495
161.5,2.2081725266671217
162.0,2.2095150145426308
162.5,2.210853365314893
163.0,2.2121876044039577
163.5,2.2135177569963047
164.0,2.214843848047698
164.5,2.216165902285993
165.0,2.2174839442139063
165.5,2.2187979981117376
166.0,2.220108088040055
166.5,2.2214142378423385
167.0,2.2227164711475833
167.5,2.224014811372864
168.0,2.225309281725863
168.5,2.2265999052073573
169.0,2.2278867046136734
169.5,2.229169702539101
170.0,2.230448921378274
170.5,2.2317243833285163
171.0,2.2329961103921536
171.5,2.2342641243787895
172.0,2.2355284469075487
172.5,2.2367890994092927
173.0,2.2380461031287955
173.5,2.2392994791268923
174.0,2.2405492482825995
174.5,2.241795431295199
175.0,2.2430380486862944
175.5,2.244277120801843
176.0,2.24551266781415
176.5,2.2467447097238415
177.0,2.2479732663618064
177.5,2.249198357391113
178.0,2.250420002308894
178.5,2.251638220448212
179.0,2.2528530309798933
179.5,2.254064452914338
180.0,2.255272505103306
180.5,2.256477206241677
181.0,2.2576785748691846
181.5,2.258876629372131
182.0,2.2600713879850747
182.5,2.2612628687924934
183.0,2.2624510897304293
183.5,2.263636068588108
184.0,2.2648178230095364
184.5,2.265996370495079
185.0,2.2671717284030137
185.5,2.268343913951065
186.0,2.2695129442179165
186.5,2.2706788361447066
187.0,2.271841606536499
187.5,2.2730012720637376
188.0,2.27415784926368
188.5,2.2753113545418118
189.0,2.2764618041732443
189.5,2.277609214304091
190.0,2.278753600952829
190.5,2.279894980011638
191.0,2.2810333672477277
191.5,2.2821687783046416
192.0,2.2833012287035497
192.5,2.2844307338445193
193.0,2.285557309007774
193.5,2.28668096935493
194.0,2.287801729930226
194.5,2.2889196056617265
195.0,2.290034611362518
195.5,2.2911467617318855
196.0,2.292256071356476
196.5,2.2933625547114453
197.0,2.294466226161593
197.5,2.295567099962479
198.0,2.296665190261531
198.5,2.297760511099134
199.0,2.298853076409707
199.5,2.299942900022767
200.0,2.3010299956639813
200.5,2.302114376956201
201.0,2.303196057420489
201.5,2.3042750504771283
202.0,2.305351369446624
202.5,2.3064250275506875
203.0,2.307496037913213
203.5,2.3085644135612386
204.0,2.3096301674258988
204.5,2.3106933123433606
205.0,2.311753861055754
205.5,2.312811826212088
206.0,2.3138672203691533
206.5,2.31492005599242
207.0,2.315970345456918
207.5,2.3170181010481117
208.0,2.3180633349627615
208.5,2.3191060593097763
209.0,2.320146286111054
209.5,2.321184027302314
210.0,2.322219294733919
210.5,2.323252100171687
211.0,2.3242824552976926
211.5,2.325310371711061
212.0,2.3263358609287517
212.5,2.3273589343863303
213.0,2.3283796034387376
213.5,2.329397879361043
214.0,2.330413773349191
214.5,2.331427296520743
215.0,2.3324384599156054
215.5,2.3334472744967503
216.0,2.3344537511509307
216.5,2.3354579006893843
217.0,2.3364597338485296
217.5,2.337459261290656
218.0,2.3384564936046046
218.5,2.3394514413064407
219.0,2.3404441148401185
219.5,2.34143452457814
220.0,2.342422680822206
220.5,2.3434085938038574
221.0,2.3443922736851106
221.5,2.3453737305590883
222.0,2.346352974450639
222.5,2.3473300153169503
223.0,2.3483048630481607
223.5,2.3492775274679554
224.0,2.3502480183341627
224.5,2.351216345339342
225.0,2.3521825181113627
225.5,2.3531465462139796
226.0,2.3541084391474008
226.5,2.3550682063488506
227.0,2.3560258571931225
227.5,2.3569814009931314
228.0,2.357934847000454
228.5,2.358886204405869
229.0,2.359835482339888
229.5,2.36078268987328
230.0,2.361727836017593
230.5,2.362670929725667
231.0,2.3636119798921444
231.5,2.364550995353972
232.0,2.3654879848909
232.5,2.3664229572259727
233.0,2.367355921026019
233.5,2.368286884902131
234.0,2.369215857410143
234.5,2.370142847051102
235.0,2.3710678622717363
235.5,2.371990911464915
236.0,2.3729120029701067
236.5,2.3738311450738303
237.0,2.374748346010104
237.5,2.3756636139608855
238.0,2.376576957056512
238.5,2.3774883833761327
239.0,2.3783979009481375
239.5,2.379305517750582
240.0,2.380211241711606
240.5,2.3811150807098507
241.0,2.3820170425748683
241.5,2.382917135087531
242.0,2.383815365980431
242.5,2.3847117429382827
243.0,2.385606273598312
243.5,2.386498965550653
244.0,2.3873898263387296
244.5,2.388278863459639
245.0,2.3891660843645326
245.5,2.3900514964589874
246.0,2.3909351071033793
246.5,2.391816923613249
247.0,2.392696953259666
247.5,2.3935752032695876
248.0,2.3944516808262164
248.5,2.395326393069351
249.0,2.3961993470957363
249.5,2.397070549959409
250.0,2.3979400086720375
250.5,2.3988077302032647
251.0,2.399673721481038
251.5,2.400537989391946
252.0,2.401400540781544
252.5,2.40226138245468
253.0,2.403120521175818
253.5,2.403977963669355
254.0,2.404833716619938
254.5,2.4056877866727775
255.0,2.406540180433955
255.5,2.4073909044707316
256.0,2.4082399653118496
256.5,2.409087369447835
257.0,2.4099331233312946
257.5,2.41077723337721
258.0,2.41161970596323
258.5,2.412460547429961
259.0,2.413299764081252
259.5,2.414137362184477
260.0,2.4149733479708178
260.5,2.4158077276355434
261.0,2.416640507338281
261.5,2.417471693203293
262.0,2.4183012913197452
262.5,2.4191293077419758
263.0,2.419955748489758
263.5,2.4207806195485655
264.0,2.4216039268698313
264.5,2.4224256763712044
265.0,2.423245873936808
265.5,2.4240645254174877
266.0,2.424881636631067
266.5,2.425697213362591
267.0,2.4265112613645754
267.5,2.427323786357247
268.0,2.428134794028789
268.5,2.428944290035574
269.0,2.429752280002408
269.5,2.4305587695227575
270.0,2.4313637641589874
270.5,2.4321672694425884
271.0,2.432969290874406
271.5,2.433769833924866
272.0,2.4345689040341987
272.5,2.4353665066126613
273.0,2.436162647040756
273.5,2.4369573306694496
274.0,2.437750562820388
274.5,2.4385423487861106
275.0,2.439332693830263
275.5,2.4401216031878037
276.0,2.4409090820652177
276.5,2.441695135640717
277.0,2.4424797690644486
277.5,2.443262987458695
278.0,2.444044795918076
278.5,2.4448251995097476
279.0,2.4456042032735974
279.5,2.446381812222442
280.0,2.4471580313422194
280.5,2.4479328655921804
281.0,2.44870631990508
281.5,2.449478399187365
282.0,2.450249108319361
282.5,2.4510184521554574
283.0,2.45178643552429
283.5,2.452553063228925
284.0,2.4533183400470375
284.5,2.45408227073109
285.0,2.45484486000851
285.5,2.455606112581867
286.0,2.456366033129043
286.5,2.4571246263034086
287.0,2.4578818967339924
287.5,2.4586378490256493
288.0,2.459392487759231
288.5,2.46014581749175
289.0,2.4608978427565478
289.5,2.4616485680634552
290.0,2.462397997898956
290.5,2.4631461367263494
291.0,2.4638929889859074
291.5,2.464638559095033
292.0,2.4653828514484184
292.5,2.466125870418199
293.0,2.4668676203541096
293.5,2.467608105583633
294.0,2.4683473304121573
294.5,2.4690852991231202
295.0,2.469822015978163
295.5,2.4705574852172743
296.0,2.4712917110589387
296.5,2.4720246977002813
297.0,2.4727564493172123
297.5,2.4734869700645685
298.0,2.4742162640762553
298.5,2.4749443354653877
299.0,2.4756711883244296
299.5,2.4763968267253302
300.0,2.4771212547196626
300.5,2.4778444763387584
301.0,2.478566495593843
301.5,2.47928731647617
302.0,2.4800069429571505
302.5,2.4807253789884878
303.0,2.481442628502305
303.5,2.482158695411276
304.0,2.482873583608754
304.5,2.4835872969688944
305.0,2.484299839346786
305.5,2.485011214578573
306.0,2.48572142648158
306.5,2.486430478854434
307.0,2.4871383754771865
307.5,2.4878451201114355
308.0,2.4885507165004443
308.5,2.4892551683692603
309.0,2.4899584794248346
309.5,2.490660653356137
310.0,2.4913616938342726
310.5,2.492061604512599
311.0,2.4927603890268375
311.5,2.4934580509951885
312.0,2.494154594018443
312.5,2.494850021680094
313.0,2.4955443375464483
313.5,2.496237545166735
314.0,2.496929648073215
314.5,2.497620649781288
315.0,2.4983105537896004
315.5,2.498999363580153
316.0,2.499687082618404
316.5,2.500373714353374
317.0,2.5010592622177517
317.5,2.5017437296279943
318.0,2.5024271199844326
318.5,2.503109436671369
319.0,2.503790683057181
319.5,2.504470862494419
320.0,2.505149978319906
320.5,2.5058280338548364
321.0,2.506505032404872
321.5,2.5071809772602407
322.0,2.507855871695831
322.5,2.5085297189712867
323.0,2.509202522331103
323.5,2.5098742850047193
324.0,2.510545010206612
324.5,2.511214701136388
325.0,2.5118833609788744
325.5,2.512550992904211
326.0,2.513217600067939
326.5,2.5138831856110926
327.0,2.514547752660286
327.5,2.515211304327802
328.0,2.515873843711679
328.5,2.5165353738957994
329.0,2.5171958979499744
329.5,2.517855418930029
330.0,2.5185139398778875
330.5,2.519171463821659
331.0,2.519827993775719
331.5,2.520483532740792
332.0,2.5211380837040362
332.5,2.5217916496391233
333.0,2.5224442335063197
333.5,2.523095838252568
334.0,2.5237464668115646
334.5,2.524396122103842
335.0,2.525044807036845
335.5,2.525692524505011
336.0,2.526339277389844
336.5,2.5269850685599957
337.0,2.5276299008713385
337.5,2.5282737771670436
338.0,2.5289167002776547
338.5,2.529558673021163
339.0,2.530199698203082
339.5,2.5308397786165204
340.0,2.531478917042255
340.5,2.532117116248804
341.0,2.5327543789924976
341.5,2.5333907080175515
342.0,2.534026106056135
342.5,2.534660575828444
343.0,2.5352941200427703
343.5,2.5359267413955693
344.0,2.53655844257153
344.5,2.537189226243645
345.0,2.537819095073274
345.5,2.5384480517102173
346.0,2.5390760987927767
346.5,2.5397032389478253
347.0,2.5403294747908736
347.5,2.5409548089261325
348.0,2.5415792439465807
348.5,2.5422027824340283
349.0,2.5428254269591797
349.5,2.5434471800817002
350.0,2.5440680443502757
350.5,2.5446880223026773
351.0,2.545307116465824
351.5,2.5459253293558426
352.0,2.546542663478131
352.5,2.5471591213274176
353.0,2.5477747053878224
353.5,2.5483894181329183
354.0,2.5490032620257876
354.5,2.5496162395190853
355.0,2.550228353055094
355.5,2.550839605065785
356.0,2.5514499979728753
356.5,2.5520595341878844
357.0,2.552668216112193
357.5,2.5532760461370994
358.0,2.5538830266438746
358.5,2.554489160003819
359.0,2.5550944485783194
359.5,2.555698894718901
360.0,2.5563025007672873
360.5,2.5569052690554477
361.0,2.5575072019056577
361.5,2.5581083016305497
362.0,2.558708570533166
362.5,2.5593080109070123
363.0,2.5599066250361124
363.5,2.5605044151950564
364.0,2.561101383649056
364.5,2.5616975326539935
365.0,2.5622928644564746
365.5,2.562887381293879
366.0,2.5634810853944106
366.5,2.564073978977147
367.0,2.5646660642520893
367.5,2.5652573434202135
368.0,2.5658478186735176
368.5,2.56643749219507
369.0,2.56702636615906
369.5,2.5676144427308447
370.0,2.568201724066995
370.5,2.568788212315347
371.0,2.569373909615046
371.5,2.569958818096594
372.0,2.5705429398818973
372.5,2.5711262770843115
373.0,2.571708831808688
373.5,2.5722906061514177
374.0,2.5728716022004803
374.5,2.5734518220354854
375.0,2.574031267727719
375.5,2.5746099413401873
376.0,2.575187844927661
376.5,2.5757649805367193
377.0,2.576341350205793
377.5,2.576916955965207
378.0,2.577491799837225
378.5,2.5780658838360915
379.0,2.578639209968072
379.5,2.5792117802314993
380.0,2.57978359661681
380.5,2.5803546611065915
381.0,2.5809249756756194
381.5,2.5814945422908995
382.0,2.582063362911709
382.5,2.5826314394896364
383.0,2.583198773968623
383.5,2.583765368285
384.0,2.584331224367531
384.5,2.5848963441374497
385.0,2.5854607295085006
385.5,2.586024382386976
386.0,2.586587304671755
386.5,2.5871494982543437
387.0,2.5877109650189114
387.5,2.588271706842329
388.0,2.5888317255942073
388.5,2.5893910231369333
389.0,2.5899496013257077
389.5,2.590507462008583
390.0,2.591064607026499
390.5,2.591621038213319
391.0,2.5921767573958667
391.5,2.592731766393962
392.0,2.593286067020457
392.5,2.5938396610812715
393.0,2.5943925503754266
393.5,2.5949447366950835
394.0,2.595496221825574
394.5,2.596047007545439
395.0,2.59659709562646
395.5,2.597146487833695
396.0,2.597695185925512
396.5,2.5982431916536224
397.0,2.598790506763115
397.5,2.5993371329924893
398.0,2.5998830720736876
398.5,2.600428325732131
399.0,2.6009728956867484
399.5,2.6015167836500104
400.0,2.6020599913279625
400.5,2.6026025204202563
401.0,2.603144372620182
401.5,2.6036855496146996
402.0,2.60422605308447
402.5,2.6047658847038875
403.0,2.6053050461411096
403.5,2.6058435390580894
404.0,2.606381365110605
404.5,2.606918525948291
405.0,2.6074550232146687
405.5,2.6079908585471747
406.0,2.6085260335771943
406.5,2.6090605499300867
407.0,2.60959440922522
407.5,2.6101276130759956
408.0,2.61066016308988
408.5,2.6111920608684343
409.0,2.611723308007342
409.5,2.6122539060964374
410.0,2.6127838567197355
410.5,2.6133131614554594
411.0,2.6138418218760693
411.5,2.6143698395482886
412.0,2.6148972160331345
412.5,2.6154239528859438
413.0,2.615950051656401
413.5,2.6164755138885654
414.0,2.617000341120899
414.5,2.617524534886292
415.0,2.6180480967120925
415.5,2.61857102812013
416.0,2.6190933306267428
416.5,2.6196150057428063
417.0,2.6201360549737576
417.5,2.620656479819621
418.0,2.621176281775035
418.5,2.6216954623292787
419.0,2.622214022966295
419.5,2.622731965164719
420.0,2.6232492903979003
420.5,2.623766000133931
421.0,2.6242820958356683
421.5,2.624797578960761
422.0,2.625312450961674
422.5,2.625826713285711
423.0,2.6263403673750423
423.5,2.6268534146667255
424.0,2.6273658565927325
424.5,2.6278776945799716
425.0,2.6283889300503116
425.5,2.628899564420607
426.0,2.629409599102719
426.5,2.629919035503542
427.0,2.630427875025024
427.5,2.6309361190641916
428.0,2.6314437690131722
428.5,2.631950826259217
429.0,2.632457292184724
429.5,2.632963168167261
430.0,2.6334684555795866
430.5,2.6339731557896737
431.0,2.6344772701607315
431.5,2.6349808000512285
432.0,2.635483746814912
432.5,2.635986111800833
433.0,2.6364878963533656
433.5,2.636989101812229
434.0,2.637489729512511
434.5,2.637989780784685
435.0,2.6384892569546374
435.5,2.638988159343682
436.0,2.639486489268586
436.5,2.6399842480415887
437.0,2.640481436970422
437.5,2.640978057358332
438.0,2.6414741105040993
438.5,2.6419695977020594
439.0,2.6424645202421213
439.5,2.6429588794097905
440.0,2.6434526764861874
440.5,2.643945912748067
441.0,2.6444385894678386
441.5,2.6449307079135873
442.0,2.645422269349092
442.5,2.6459132750338443
443.0,2.6464037262230695
443.5,2.6468936241677454
444.0,2.6473829701146196
444.5,2.6478717653062325
445.0,2.6483600109809315
445.5,2.6488477083728936
446.0,2.649334858712142
446.5,2.649821463224565
447.0,2.6503075231319366
447.5,2.650793039651931
448.0,2.651278013998144
448.5,2.651762447380111
449.0,2.6522463410033232
449.5,2.6527296960692475
450.0,2.6532125137753435
450.5,2.6536947953150816
451.0,2.6541765418779604
451.5,2.6546577546495245
452.0,2.655138434811382
452.5,2.655618583541222
453.0,2.656098202012832
453.5,2.656577291396114
454.0,2.6570558528571038
454.5,2.657533887557986
455.0,2.6580113966571126
455.5,2.658488381309017
456.0,2.6589648426644352
456.5,2.659440781870318
457.0,2.6599162000698504
457.5,2.6603910984024672
458.0,2.660865478003869
458.5,2.66133934000604
459.0,2.661812685537261
459.5,2.66228551572213
460.0,2.6627578316815743
460.5,2.663229634532868
461.0,2.663700925389648
461.5,2.6641717053619307
462.0,2.6646419755561257
462.5,2.6651117370750512
463.0,2.6655809910179533
463.5,2.666049738480516
464.0,2.6665179805548807
464.5,2.6669857183296606
465.0,2.667452952889954
465.5,2.6679196853173615
466.0,2.66838591669
466.5,2.668851648082519
467.0,2.6693168805661123
467.5,2.6697816152085365
468.0,2.670245853074124
468.5,2.670709595223797
469.0,2.6711728427150834
469.5,2.6716355966021297
470.0,2.6720978579357175
470.5,2.6725596277632757
471.0,2.673020907128896
471.5,2.6734816970733473
472.0,2.673941998634088
472.5,2.674401812845282
473.0,2.6748611407378116
473.5,2.675319983339292
474.0,2.6757783416740852
474.5,2.6762362167633116
475.0,2.6766936096248664
475.5,2.6771505212734326
476.0,2.677606952720493
476.5,2.6780629049743454
477.0,2.678518379040114
477.5,2.678973375919765
478.0,2.6794278966121188
478.5,2.6798819421128623
479.0,2.680335513414563
479.5,2.6807886115066824
480.0,2.681241237375587
480.5,2.681693392004564
481.0,2.682145076373832
481.5,2.6825962914605532
482.0,2.6830470382388496
482.5,2.6834973176798114
483.0,2.683947130751512
483.5,2.6843964784190204
484.0,2.6848453616444123
484.5,2.6852937813867843
485.0,2.6857417386022635
485.5,2.686189234244024
486.0,2.6866362692622934
486.5,2.6870828446043706
487.0,2.6875289612146345
487.5,2.687974620034556
488.0,2.6884198220027105
488.5,2.688864568054792
489.0,2.6893088591236203
489.5,2.6897526961391565
490.0,2.690196080028514
490.5,2.6906390117159673
491.0,2.6910814921229687
491.5,2.6915235221681546
492.0,2.6919651027673606
492.5,2.6924062348336304
493.0,2.69284691927723
493.5,2.6932871570056554
494.0,2.693726948923647
494.5,2.694166295933198
495.0,2.694605198933569
495.5,2.695043658821294
496.0,2.6954816764901977
496.5,2.6959192528314
497.0,2.6963563887333324
497.5,2.6967930850817443
498.0,2.6972293427597176
498.5,2.6976651626476746
499.0,2.6981005456233897
499.5,2.698535492562001
500.0,2.6989700043360187
500.5,2.6994040818153375
501.0,2.699837725867246
501.5,2.700270937356437
502.0,2.7007037171450192
502.5,2.7011360660925265
503.0,2.7015679850559273
503.5,2.7019994748896368
504.0,2.7024305364455254
504.5,2.7028611705729295
505.0,2.7032913781186614
505.5,2.70372115992702
506.0,2.7041505168397992
506.5,2.704579449696299
507.0,2.705007959333336
507.5,2.7054360465852505
508.0,2.7058637122839193
508.5,2.7062909572587635
509.0,2.7067177823367587
509.5,2.707144188342445
510.0,2.7075701760979363
510.5,2.707995746422929
511.0,2.708420900134713
511.5,2.708845638048179
512.0,2.709269960975831
512.5,2.7096938697277917
513.0,2.7101173651118162
513.5,2.710540447933297
514.0,2.710963118995276
514.5,2.7113853790984517
515.0,2.711807229041191
515.5,2.7122286696195355
516.0,2.7126497016272113
516.5,2.7130703258556395
517.0,2.7134905430939424
517.5,2.7139103541289553
518.0,2.714329759745233
518.5,2.7147487607250596
519.0,2.7151673578484576
519.5,2.7155855518931964
520.0,2.716003343634799
520.5,2.716420733846555
521.0,2.7168377232995247
521.5,2.7172543127625497
522.0,2.717670503002262
522.5,2.7180862947830917
523.0,2.718501688867274
523.5,2.718916686014861
524.0,2.7193312869837265
524.5,2.7197454925295768
525.0,2.720159303405957
525.5,2.720572720364261
526.0,2.7209857441537393
526.5,2.721398375521505
527.0,2.7218106152125467
527.5,2.72222246396973
528.0,2.722633922533812
528.5,2.723044991643445
529.0,2.7234556720351857
529.5,2.7238659644435037
530.0,2.724275869600789
530.5,2.7246853882373596
531.0,2.725094521081469
531.5,2.7255032688593155
532.0,2.7259116322950483
532.5,2.726319612110775
533.0,2.7267272090265724
533.5,2.727134423760489
534.0,2.727541257028556
534.5,2.727947709544797
535.0,2.7283537820212285
535.5,2.7287594751678745
536.0,2.72916478969277
536.5,2.72956972630197
537.0,2.7299742856995555
537.5,2.730378468587643
538.0,2.7307822756663893
538.5,2.7311857076340003
539.0,2.7315887651867388
539.5,2.7319914490189294
540.0,2.7323937598229686
540.5,2.7327956982893293
541.0,2.7331972651065692
541.5,2.733598460961339
542.0,2.733999286538387
542.5,2.734399742520567
543.0,2.734799829588847
543.5,2.7351995484223135
544.0,2.73559889969818
544.5,2.735997884091794
545.0,2.7363965022766426
545.5,2.7367947549243605
546.0,2.7371926427047373
546.5,2.7375901662857216
547.0,2.737987326333431
547.5,2.738384123512156
548.0,2.738780558484369
548.5,2.73917663191073
549.0,2.739572344450092
549.5,2.7399676967595092
550.0,2.7403626894942437
550.5,2.7407573233077707
551.0,2.741151598851785
551.5,2.7415455167762093
552.0,2.741939077729199
552.5,2.742332282357148
553.0,2.7427251313046983
553.5,2.7431176252147416
554.0,2.74350976472843
554.5,2.743901550485179
555.0,2.7442929831226763
555.5,2.7446840632768863
556.0,2.7450747915820575
